sample_name,PC1_hat,PC2_hat,PC3_hat,PC4_hat,PC5_hat,PC6_hat,PC7_hat,PC8_hat,PC9_hat,PC10_hat
4333272,-1.063497401369076,-0.020888889956675028,-0.7552934717017699,0.8419116990008967,0.879798182895963,-0.32427488081964634,-0.3456417176999457,0.6858692648452553,0.8260122168617516,0.21545983429834104
5059925,-1.767500056754858,0.36829093962277326,-0.7986442965803648,0.39679853026868644,0.8850630994232408,0.13315624278108096,-0.14436626456132007,0.6388192783147496,0.2580542566263972,-0.05628923588176093
5490211,-0.39466145934790064,0.007427232485839246,-1.347696178312394,-0.038157228544691835,0.71249408208402,-0.025588486354227696,-0.4742968445522903,0.8348289178802358,0.39532312228173594,0.07618547999654372
2302588,0.4296750341207749,-1.1416294508939924,0.39686806428472005,0.08711215688650885,0.2429000639701387,0.45059251348386425,-0.131631803101421,0.5213623975623204,0.2391806190468368,-0.015063954452669458
4742583,-0.10500735138102253,-0.5781627967395061,-1.1519716017057953,0.4920412395644624,0.9886193977427384,-0.32750105497949267,-0.03327635981443076,0.4152289922077126,0.6331653075718381,0.46201642147708727
5491357,-1.9917373090308976,0.042168436096017496,-1.2120313784167434,0.5709313433533051,1.411637566549124,-0.6953171011958003,-0.04673147596401135,0.9563664954946267,0.6409801634725316,0.17189173241255862
3409115,0.011195634594536836,-1.0486998749226852,1.2487099831628505,0.5963356320303389,0.648450234276472,0.43473149076639395,-0.0026102732767329263,0.22833138751021845,0.3346792066889753,0.23392869844210798
3628943,0.35927187545245826,-0.5691023916588809,-0.07410769407076795,0.004486067555229218,0.3435803055432454,0.3002424970099811,-0.35715202147448877,0.650540633288377,0.36118673605113844,-0.1780171516259015
4204603,-0.6774955258284899,-0.6067444792836348,-0.2432315178982442,0.6813702531668386,1.0202267458834653,0.36586596939608396,-0.36008401804375134,0.553765669707556,0.5882359685587644,0.047420016610198616
4329707,-0.367022886864115,-0.27474842457189486,-1.4567171396323582,0.2832430795349408,1.1913288981035997,-0.03061918562291949,-0.14873470480533435,0.6578742267270776,0.6986234783965131,0.1415491675202832
2509068,-0.947006025821622,-0.06282136522684971,-0.6950975860851044,0.4967272115246642,1.851913208796973,-0.16190342923798864,0.2143199709469401,0.4286874677067657,1.0666123363299085,0.10259741739875607
5602258,-0.5162448757403658,-0.7723075781200891,-0.2164991621968937,-0.02444599630290094,0.45965504178130023,0.6131681998657416,-0.11033450440320404,0.5511934539850142,0.2720679292773091,0.004710841236570365
1760738,0.07628956680160183,-0.10439780804678754,-0.3378676383629799,-0.12068963177378071,0.1739980384157939,0.2216022170082484,-0.12591943729610608,0.08513778142466781,0.11722198282493118,-0.10767265666336073
1924594,-0.6566017183922496,0.07985777915729933,-1.2475162733104976,0.10400691649654636,1.0828683892245787,-0.47059627522537095,-0.1572336815210072,0.9275193001566411,0.6817379445661593,-0.023119250250280887
5947945,-2.115794555352448,-0.9705928451521533,-0.9075929377156146,0.5304088886373755,0.9240157925334626,0.09708494612582774,-0.3070094364389399,0.6189696685076207,0.3541424569539445,-0.039928852177924475
1679393,-0.19932834606654937,-1.152171936766265,0.6247483763376844,0.610566542460661,0.4282791080967824,0.5107012796146562,-0.17451237176759427,-0.05323214789921238,0.293203131818606,0.16595478714160217
2948422,0.5180981885346035,-0.12329036436852205,-0.8479896224632969,0.20789114103976258,0.8919611382323577,-0.099604130648302,-0.2966432751954871,0.7130432213303561,0.16940183713926926,0.033606770150440696
5052433,-1.3035855337598525,-0.7111996788978794,-0.8213828181955773,0.2839002862103772,0.49089033225948203,0.33686818068381075,-0.3450754604715678,0.8394525712899992,0.34345919375527983,0.15443270628565836
6018622,-0.49275252394126806,-0.2917354012366853,0.12252599716846814,0.2527364268842667,0.4286074366298276,0.4899293105755347,-0.2147243131403124,0.42391502815179244,0.562286278252728,0.15280975930912333
3385686,-0.6108639657423425,0.477378089782293,-1.5495463873949382,0.32668288756817915,0.711326112374383,-0.37911824067249983,-0.16383708176594966,0.7261926427620593,0.7311604647638817,-0.04189024096793425
